id,company,gender,salary,position_level,performance_score,work_hours_per_week,experience_years,has_certifications,promoted
2696,1,1,81000.0,1,4.0,25.0,29.0,False,True
2697,3,0,66000.0,0,3.0,46.0,18.0,True,True
2698,4,0,72000.0,0,5.0,51.0,0.0,True,True
2699,1,1,88000.0,2,7.0,31.0,-9.0,True,True
2700,2,1,64000.0,0,2.0,35.0,9.0,True,True
2701,0,0,84000.0,1,10.0,30.0,6.0,True,True
2702,0,0,70000.0,1,6.0,47.0,9.0,False,True
2703,2,0,79000.0,0,8.0,48.0,24.0,False,True
2704,2,0,81000.0,2,7.0,24.0,3.0,False,True
2705,1,0,82000.0,0,7.0,39.0,22.0,True,True
2706,1,1,83000.0,1,9.0,39.0,0.0,False,True
2707,1,1,79000.0,0,8.0,47.0,11.0,False,True
2708,1,1,78000.0,2,3.0,56.0,0.0,True,True
2710,4,1,69000.0,0,1.0,39.0,13.0,True,True
2711,1,1,72000.0,1,2.0,26.0,-1.0,True,True
2712,1,1,81000.0,2,4.0,33.0,21.0,False,True
2713,1,0,72000.0,0,4.0,54.0,-14.0,False,True
2714,2,1,83000.0,0,6.0,44.0,27.0,True,True
2715,0,0,0.0,1,5.0,45.0,26.0,False,True
2716,0,0,92000.0,1,9.0,34.0,24.0,False,True
2717,2,0,82000.0,0,6.0,30.0,36.0,False,True
2718,1,1,81000.0,0,8.0,48.0,3.0,True,True
2719,4,1,94000.0,2,10.0,27.0,7.0,False,True
2720,0,0,78000.0,0,8.0,33.0,6.0,True,True
2722,1,1,68000.0,2,2.0,36.0,7.0,False,True
2723,0,0,72000.0,0,6.0,36.0,0.0,False,True
2724,3,0,86000.0,2,8.0,23.0,0.0,True,True
2725,2,0,82000.0,1,7.0,58.0,7.0,True,True
2726,4,0,81000.0,2,1.0,52.0,25.0,True,True
2727,4,1,0.0,2,2.0,51.0,27.0,True,True
2728,1,1,71000.0,2,1.0,40.0,0.0,True,True
2729,4,1,81000.0,1,4.0,59.0,14.0,False,True
2730,4,1,67000.0,0,2.0,22.0,7.0,False,True
2731,3,1,88000.0,2,7.0,43.0,2.0,True,True
2733,3,1,69000.0,0,4.0,36.0,6.0,True,True
2734,2,0,76000.0,2,4.0,44.0,20.0,False,True
2735,0,0,65000.0,2,1.0,36.0,6.0,True,True
2736,0,0,74000.0,0,7.0,50.0,11.0,False,True
2737,2,0,74000.0,0,8.0,30.0,14.0,False,True
2738,4,0,79000.0,1,8.0,32.0,0.0,True,True
2739,2,1,81000.0,2,4.0,20.0,0.0,True,True
2740,3,1,83000.0,2,7.0,47.0,13.0,False,True
2741,2,1,88000.0,2,10.0,56.0,2.0,True,True
2742,1,1,92000.0,2,9.0,23.0,2.0,True,True
2743,1,1,67000.0,1,1.0,31.0,1.0,True,True
2744,3,1,70000.0,0,3.0,44.0,6.0,True,True
2745,0,1,89000.0,1,4.0,48.0,33.0,True,True
2746,4,0,66000.0,0,5.0,58.0,1.0,True,True
2747,4,0,64000.0,0,2.0,54.0,4.0,False,True
2749,2,1,67000.0,0,2.0,50.0,2.0,True,True
2750,3,1,81000.0,0,8.0,40.0,12.0,False,True
2751,3,0,74000.0,0,6.0,22.0,18.0,True,True
2753,4,0,86000.0,0,10.0,53.0,11.0,True,True
2754,3,1,83000.0,1,7.0,23.0,11.0,False,True
2755,3,0,74000.0,0,8.0,25.0,1.0,True,True
2756,4,0,84000.0,2,10.0,43.0,1.0,True,True
2757,4,0,80000.0,0,8.0,47.0,17.0,False,True
2758,4,1,83000.0,1,7.0,20.0,10.0,False,True
2759,0,1,67000.0,2,1.0,26.0,5.0,False,True
2760,1,1,83000.0,2,8.0,51.0,3.0,False,True
2761,0,0,70000.0,1,3.0,40.0,-4.0,False,True
2762,0,0,76000.0,1,7.0,24.0,1.0,True,True
2763,4,1,93000.0,2,4.0,29.0,29.0,False,True
2764,4,1,72000.0,0,3.0,35.0,20.0,False,True
2765,1,1,87000.0,1,9.0,59.0,3.0,False,True
2766,2,0,86000.0,0,10.0,54.0,19.0,True,True
2767,3,0,77000.0,0,9.0,25.0,15.0,False,True
2768,4,0,78000.0,2,5.0,38.0,9.0,False,True
2769,4,1,66000.0,0,3.0,25.0,2.0,True,True
2770,3,1,98000.0,0,8.0,36.0,36.0,True,True
2771,3,1,90000.0,2,9.0,20.0,-1.0,True,True
2772,2,1,90000.0,1,9.0,22.0,17.0,False,True
2773,1,1,88000.0,1,7.0,35.0,23.0,True,True
2774,2,1,77000.0,1,4.0,34.0,4.0,True,True
2775,2,1,93000.0,2,10.0,48.0,0.0,False,True
2776,0,1,91000.0,1,1.0,41.0,40.0,False,True
2777,1,1,75000.0,2,3.0,55.0,1.0,True,True
2778,4,0,97000.0,2,7.0,40.0,31.0,False,True
2780,1,0,83000.0,1,8.0,38.0,21.0,True,True
2781,1,1,72000.0,0,5.0,53.0,4.0,True,True
2782,3,0,0.0,0,7.0,56.0,22.0,False,True
2784,1,1,77000.0,0,8.0,57.0,3.0,False,True
2785,4,0,79000.0,2,8.0,50.0,1.0,True,True
2787,3,1,88000.0,2,4.0,57.0,28.0,False,True
2788,1,0,75000.0,0,9.0,24.0,4.0,True,True
2789,3,1,71000.0,2,2.0,41.0,3.0,True,True
2790,3,1,0.0,1,5.0,37.0,-43.0,True,True
2791,3,1,77000.0,0,5.0,45.0,13.0,True,True
2792,2,1,75000.0,0,1.0,51.0,27.0,False,True
2793,4,0,85000.0,1,9.0,59.0,4.0,False,True
2794,0,0,78000.0,2,7.0,21.0,1.0,True,True
2795,4,1,84000.0,1,4.0,59.0,20.0,False,True
2796,2,0,66000.0,2,3.0,57.0,0.0,False,True
2797,2,0,71000.0,1,5.0,42.0,4.0,False,True
2798,1,1,75000.0,0,8.0,33.0,0.0,True,True
2799,4,1,89000.0,1,9.0,34.0,5.0,False,True
2800,0,0,66000.0,0,4.0,41.0,13.0,True,True
2801,0,1,86000.0,2,9.0,33.0,1.0,True,True
2802,3,0,67000.0,0,2.0,51.0,8.0,False,True
2803,3,1,79000.0,0,6.0,39.0,-4.0,True,True
2804,0,0,68000.0,0,5.0,45.0,0.0,True,True
2805,4,0,72000.0,1,4.0,27.0,9.0,True,True
2806,3,0,75000.0,0,4.0,29.0,19.0,False,True
2808,1,1,80000.0,0,10.0,52.0,1.0,False,True
2809,2,1,91000.0,2,9.0,58.0,8.0,True,True
2810,1,0,79000.0,1,8.0,48.0,12.0,True,True
2811,4,1,79000.0,0,8.0,40.0,2.0,True,True
2812,1,1,78000.0,2,6.0,52.0,3.0,False,True
2813,1,0,67000.0,0,2.0,58.0,4.0,True,True
2814,1,0,60000.0,1,1.0,28.0,1.0,False,True
2816,2,0,69000.0,1,3.0,31.0,12.0,False,True
2817,1,0,0.0,1,5.0,34.0,10.0,False,True
2818,2,1,84000.0,1,10.0,59.0,12.0,False,True
2819,4,1,78000.0,0,6.0,33.0,3.0,True,True
2820,0,1,76000.0,2,5.0,37.0,0.0,False,True
2821,1,0,66000.0,0,1.0,53.0,16.0,True,True
2822,2,0,103000.0,1,10.0,49.0,35.0,True,True
2823,0,0,74000.0,0,10.0,21.0,0.0,True,True
2824,0,0,87000.0,2,6.0,57.0,21.0,True,True
2825,1,0,84000.0,1,10.0,35.0,-19.0,True,True
2826,0,1,83000.0,1,8.0,51.0,3.0,False,True
2827,4,0,69000.0,0,2.0,39.0,7.0,True,True
2828,3,0,71000.0,0,6.0,55.0,6.0,True,True
2829,3,1,69000.0,0,4.0,58.0,6.0,False,True
2830,0,0,80000.0,2,4.0,54.0,-10.0,True,True
2831,3,0,75000.0,0,3.0,41.0,33.0,False,True
2832,0,0,81000.0,2,5.0,38.0,-29.0,False,True
2833,2,0,77000.0,2,3.0,52.0,11.0,False,True
2834,1,0,87000.0,1,8.0,26.0,19.0,False,True
2835,2,1,95000.0,2,10.0,38.0,7.0,True,True
2836,1,1,80000.0,2,4.0,25.0,10.0,False,True
2837,4,1,79000.0,2,3.0,52.0,7.0,False,True
2838,1,1,90000.0,2,9.0,25.0,8.0,True,True
2839,4,1,76000.0,2,1.0,23.0,2.0,True,True
2840,4,0,70000.0,0,5.0,41.0,2.0,True,True
2841,4,1,72000.0,1,3.0,59.0,0.0,True,True
2842,4,0,62000.0,0,2.0,28.0,11.0,False,True
2843,1,0,78000.0,0,9.0,24.0,6.0,True,True
2844,2,0,85000.0,2,8.0,20.0,8.0,False,True
2845,0,1,77000.0,0,7.0,51.0,2.0,False,True
2847,0,0,80000.0,2,7.0,52.0,3.0,True,True
2848,2,1,0.0,1,10.0,47.0,30.0,True,True
2849,2,0,0.0,1,2.0,28.0,7.0,False,True
2850,0,1,69000.0,1,4.0,43.0,-1.0,True,True
2851,1,0,71000.0,1,4.0,21.0,1.0,True,True
2852,4,0,67000.0,0,4.0,53.0,5.0,True,True
2856,0,0,64000.0,0,4.0,46.0,6.0,False,True
2857,4,1,104000.0,2,8.0,47.0,34.0,False,True
2858,4,1,88000.0,2,5.0,36.0,16.0,False,True
2859,0,1,81000.0,0,7.0,29.0,24.0,False,True
2860,4,1,83000.0,0,9.0,34.0,2.0,False,True
2861,3,1,69000.0,0,1.0,27.0,10.0,False,True
2862,0,1,75000.0,1,7.0,34.0,5.0,False,True
2863,3,0,72000.0,0,3.0,44.0,28.0,False,True
2864,1,1,82000.0,2,7.0,35.0,2.0,False,True
2865,2,1,82000.0,1,4.0,30.0,24.0,True,True
2866,4,1,76000.0,1,6.0,22.0,-1.0,True,True
2867,0,0,67000.0,0,4.0,54.0,7.0,False,True
2869,0,1,89000.0,1,7.0,21.0,23.0,False,True
2870,3,0,83000.0,1,10.0,36.0,2.0,False,True
2871,3,0,74000.0,1,4.0,38.0,14.0,True,True
2872,2,0,89000.0,2,10.0,39.0,19.0,True,True
2873,1,1,73000.0,0,3.0,59.0,7.0,True,True
2874,2,0,81000.0,2,7.0,52.0,3.0,True,True
2875,4,1,85000.0,1,4.0,38.0,22.0,False,True
2876,0,0,0.0,0,7.0,47.0,1.0,True,True
2877,2,0,66000.0,0,1.0,58.0,14.0,True,True
2878,0,0,63000.0,2,1.0,31.0,5.0,False,True
2879,1,1,73000.0,2,2.0,49.0,17.0,False,True
2881,3,0,0.0,2,9.0,37.0,6.0,True,True
2882,2,0,78000.0,0,8.0,57.0,22.0,False,True
2883,4,1,66000.0,0,1.0,46.0,15.0,False,True
2884,1,0,78000.0,2,4.0,31.0,26.0,False,True
2885,2,1,101000.0,2,10.0,37.0,27.0,False,True
2886,0,1,82000.0,1,7.0,25.0,18.0,True,True
2887,3,1,86000.0,0,10.0,32.0,-2.0,True,True
2889,4,1,81000.0,2,4.0,47.0,8.0,True,True
2890,4,0,75000.0,0,6.0,39.0,13.0,False,True
2891,4,1,92000.0,1,2.0,51.0,39.0,True,True
2892,3,0,85000.0,1,9.0,27.0,13.0,True,True
2893,3,1,75000.0,1,6.0,46.0,2.0,False,True
2894,3,0,74000.0,0,8.0,41.0,5.0,False,True
2896,2,0,84000.0,2,6.0,21.0,13.0,True,True
2898,0,1,84000.0,1,8.0,27.0,17.0,True,True
2899,3,0,71000.0,0,8.0,52.0,3.0,True,True
2900,4,0,86000.0,1,8.0,35.0,18.0,True,True
2901,1,1,74000.0,0,3.0,32.0,-14.0,False,True
2902,1,1,72000.0,1,2.0,58.0,0.0,False,True
2903,0,1,81000.0,0,7.0,46.0,19.0,True,True
2904,4,1,87000.0,2,5.0,28.0,18.0,False,True
2905,3,0,83000.0,1,8.0,32.0,20.0,False,True
2906,2,1,82000.0,2,3.0,51.0,11.0,True,True
2907,3,1,95000.0,2,10.0,57.0,19.0,True,True
2908,1,0,99000.0,2,10.0,55.0,36.0,False,True
2909,4,0,72000.0,2,4.0,56.0,8.0,True,True
2910,1,1,73000.0,1,2.0,39.0,3.0,True,True
2911,0,1,84000.0,2,7.0,29.0,10.0,True,True
2912,2,1,0.0,2,10.0,54.0,3.0,False,True
2913,4,1,88000.0,0,3.0,33.0,42.0,True,True
2914,4,0,64000.0,1,2.0,37.0,0.0,True,True
2915,2,0,80000.0,2,9.0,35.0,6.0,False,True
2916,0,0,72000.0,0,4.0,38.0,12.0,False,True
2917,0,0,83000.0,1,9.0,35.0,1.0,False,True
2918,4,0,67000.0,0,1.0,38.0,17.0,True,True
2919,1,0,74000.0,1,7.0,35.0,6.0,True,True
2920,0,0,82000.0,2,5.0,42.0,23.0,False,True
2921,0,1,86000.0,0,10.0,32.0,1.0,True,True
2922,0,0,81000.0,2,9.0,22.0,0.0,False,True
2923,0,1,83000.0,0,7.0,38.0,29.0,False,True
2924,0,1,84000.0,1,8.0,50.0,5.0,False,True
2925,3,0,93000.0,2,10.0,59.0,10.0,False,True
2926,2,1,83000.0,2,5.0,28.0,4.0,False,True
2927,4,1,63000.0,0,2.0,32.0,9.0,False,True
2929,3,0,79000.0,1,7.0,48.0,3.0,False,True
2930,3,0,82000.0,1,5.0,33.0,22.0,True,True
2931,0,0,75000.0,2,6.0,48.0,6.0,False,True
2932,4,1,82000.0,0,10.0,28.0,5.0,True,True
2933,1,1,87000.0,1,9.0,22.0,4.0,False,True
2934,3,0,77000.0,1,7.0,42.0,0.0,True,True
2935,3,1,91000.0,2,8.0,41.0,7.0,True,True
2936,4,1,74000.0,0,6.0,50.0,6.0,True,True
2939,0,1,85000.0,2,5.0,47.0,12.0,True,True
2940,4,1,0.0,0,2.0,35.0,22.0,True,True
2941,1,0,0.0,2,1.0,32.0,31.0,False,True
2942,2,1,74000.0,2,3.0,52.0,2.0,True,True
2943,4,0,91000.0,1,10.0,24.0,18.0,True,True
2944,0,0,83000.0,1,8.0,45.0,6.0,True,True
2945,3,1,90000.0,1,10.0,25.0,5.0,True,True
2946,1,1,82000.0,0,7.0,60.0,21.0,False,True
2947,0,0,71000.0,1,6.0,44.0,10.0,False,True
2948,2,1,79000.0,2,4.0,21.0,9.0,False,True
2949,0,0,76000.0,1,8.0,45.0,3.0,False,True
2950,1,0,73000.0,1,2.0,44.0,12.0,True,True
2951,2,0,105000.0,2,8.0,44.0,39.0,False,True
2952,1,0,87000.0,0,7.0,50.0,29.0,False,True
2953,1,1,80000.0,1,7.0,42.0,2.0,True,True
2954,4,1,83000.0,1,3.0,56.0,20.0,True,True
2955,2,1,0.0,0,9.0,22.0,14.0,True,True
2956,4,1,83000.0,2,2.0,52.0,24.0,False,True
2957,2,0,79000.0,1,2.0,46.0,27.0,False,True
2958,0,1,74000.0,1,5.0,60.0,-6.0,True,True
2959,0,1,93000.0,0,10.0,54.0,26.0,False,True
2960,1,0,0.0,0,5.0,26.0,13.0,True,True
2961,4,0,100000.0,1,10.0,32.0,31.0,True,True
2962,1,0,73000.0,1,6.0,30.0,0.0,False,True
2963,1,1,70000.0,1,2.0,39.0,6.0,True,True
2964,0,0,90000.0,0,9.0,21.0,30.0,False,True
2965,4,1,85000.0,0,9.0,23.0,12.0,False,True
2966,0,1,61000.0,0,2.0,34.0,7.0,False,True
2967,1,1,85000.0,2,4.0,55.0,22.0,True,True
2968,1,1,0.0,2,1.0,34.0,4.0,True,True
2969,1,0,84000.0,2,10.0,51.0,2.0,True,True
2970,0,1,98000.0,2,10.0,35.0,18.0,True,True
2971,1,1,67000.0,0,4.0,22.0,8.0,False,True
2972,2,1,94000.0,2,10.0,35.0,0.0,True,True
2973,3,0,75000.0,1,6.0,43.0,0.0,False,True
2974,2,0,86000.0,2,9.0,60.0,1.0,True,True
2975,3,0,81000.0,2,8.0,28.0,13.0,False,True
2976,3,0,78000.0,2,6.0,59.0,2.0,True,True
2977,4,1,94000.0,1,10.0,52.0,7.0,True,True
2978,4,1,61000.0,0,1.0,53.0,0.0,True,True
2979,1,1,87000.0,2,7.0,23.0,2.0,False,True
2980,2,0,85000.0,2,8.0,21.0,13.0,False,True
2981,1,1,73000.0,1,5.0,28.0,0.0,True,True
2982,2,0,67000.0,1,1.0,50.0,17.0,False,True
2983,1,0,83000.0,1,7.0,60.0,27.0,False,True
2984,3,1,77000.0,2,5.0,22.0,3.0,False,True
2985,0,1,101000.0,2,9.0,47.0,23.0,False,True
2986,3,0,67000.0,1,1.0,24.0,10.0,True,True
2988,3,1,81000.0,0,10.0,45.0,3.0,False,True
2989,3,1,73000.0,0,4.0,27.0,5.0,False,True
2990,2,0,75000.0,0,1.0,46.0,29.0,False,True
2991,1,1,85000.0,1,4.0,25.0,26.0,True,True
2992,2,0,86000.0,2,9.0,56.0,5.0,False,True
2993,0,1,98000.0,2,8.0,33.0,27.0,True,True
2994,4,0,80000.0,2,7.0,38.0,4.0,False,True
2995,0,1,93000.0,2,10.0,32.0,2.0,False,True
2996,3,1,89000.0,2,10.0,44.0,0.0,True,True
2997,3,1,85000.0,0,9.0,20.0,3.0,True,True
2998,0,0,101000.0,2,9.0,51.0,32.0,False,True
2999,1,0,87000.0,1,7.0,35.0,23.0,False,True
3000,2,1,81000.0,1,7.0,43.0,10.0,True,True
3001,0,1,83000.0,1,8.0,20.0,0.0,True,True
3002,2,1,69000.0,0,5.0,31.0,0.0,True,True
3003,1,0,80000.0,2,7.0,43.0,3.0,False,True
3004,1,1,84000.0,1,10.0,49.0,4.0,True,True
3005,4,1,74000.0,2,1.0,37.0,5.0,True,True
3006,2,0,78000.0,2,4.0,35.0,1.0,True,True
3008,2,1,66000.0,0,1.0,42.0,8.0,False,True
3009,3,0,64000.0,0,1.0,50.0,3.0,True,True
3010,3,1,0.0,1,8.0,53.0,6.0,False,True
3011,1,1,71000.0,2,1.0,41.0,12.0,True,True
3012,3,1,77000.0,2,3.0,54.0,-13.0,False,True
3013,4,0,83000.0,2,7.0,57.0,21.0,False,True
3014,1,1,84000.0,2,5.0,35.0,13.0,True,True
3015,2,0,68000.0,2,1.0,25.0,13.0,False,True
3016,3,1,79000.0,0,8.0,22.0,-6.0,True,True
3017,0,1,70000.0,2,3.0,54.0,3.0,True,True
3018,0,0,67000.0,0,4.0,25.0,1.0,True,True
3020,4,1,95000.0,2,6.0,36.0,28.0,False,True
3021,4,0,74000.0,1,4.0,51.0,12.0,True,True
3024,0,1,68000.0,1,1.0,47.0,16.0,False,True
3025,3,0,76000.0,1,8.0,45.0,0.0,True,True
3026,0,0,75000.0,2,6.0,21.0,12.0,True,True
3027,2,1,81000.0,2,7.0,20.0,3.0,True,True
3029,1,0,96000.0,1,10.0,41.0,32.0,True,True
3030,3,0,86000.0,2,6.0,30.0,15.0,True,True
3031,3,0,76000.0,2,1.0,45.0,20.0,True,True
3032,0,0,77000.0,0,9.0,21.0,-4.0,True,True
3033,2,1,81000.0,0,9.0,58.0,1.0,True,True
3034,3,0,84000.0,1,9.0,33.0,13.0,False,True
3035,0,0,0.0,1,2.0,42.0,9.0,True,True
3036,2,0,69000.0,0,6.0,35.0,15.0,False,True
3037,4,0,85000.0,2,7.0,59.0,21.0,False,True
3039,0,0,86000.0,2,7.0,40.0,7.0,True,True
3040,4,1,0.0,0,2.0,58.0,33.0,False,True
3041,4,1,74000.0,0,1.0,42.0,28.0,True,True
3042,4,0,73000.0,1,2.0,26.0,12.0,False,True
3043,3,1,86000.0,2,8.0,54.0,-10.0,True,True
3044,4,0,75000.0,0,6.0,51.0,1.0,False,True
3045,2,0,86000.0,0,9.0,41.0,23.0,True,True
3046,3,0,75000.0,2,5.0,25.0,11.0,True,True
3047,1,0,97000.0,1,8.0,26.0,33.0,True,True
3048,0,0,83000.0,1,8.0,53.0,18.0,False,True
3049,3,0,70000.0,1,3.0,41.0,18.0,True,True
3050,2,0,84000.0,2,10.0,50.0,13.0,False,True
3051,1,0,61000.0,1,1.0,34.0,3.0,True,True
3052,1,0,60000.0,0,2.0,54.0,12.0,False,True
3053,0,1,80000.0,2,1.0,32.0,20.0,True,True
3054,4,0,67000.0,1,4.0,52.0,1.0,True,True
3055,1,1,99000.0,2,9.0,33.0,24.0,True,True
3056,0,1,70000.0,2,1.0,60.0,0.0,True,True
3057,1,0,68000.0,2,3.0,29.0,8.0,False,True
3058,4,1,86000.0,2,3.0,24.0,29.0,False,True
3059,4,1,90000.0,1,9.0,22.0,0.0,True,True
3060,4,1,83000.0,1,10.0,42.0,0.0,True,True
3061,0,0,66000.0,1,3.0,22.0,2.0,False,True
3062,2,0,62000.0,1,2.0,20.0,3.0,False,True
3063,0,1,74000.0,0,5.0,30.0,4.0,False,True
3064,0,0,76000.0,0,8.0,49.0,16.0,False,True
3065,3,0,78000.0,0,8.0,31.0,1.0,True,True
3066,0,0,66000.0,1,2.0,56.0,6.0,True,True
3067,4,1,86000.0,2,6.0,28.0,2.0,False,True
3068,3,1,74000.0,0,5.0,48.0,0.0,False,True
3069,4,1,86000.0,2,2.0,45.0,26.0,False,True
3070,1,0,84000.0,2,10.0,35.0,2.0,False,True
3071,4,1,86000.0,1,10.0,45.0,0.0,False,True
3072,2,0,72000.0,2,1.0,33.0,17.0,True,True
3073,2,0,90000.0,1,9.0,47.0,19.0,True,True
3074,2,0,74000.0,2,5.0,36.0,2.0,True,True
3076,2,1,92000.0,2,8.0,35.0,18.0,True,True
3077,3,1,71000.0,0,2.0,51.0,19.0,True,True
3078,2,0,67000.0,2,2.0,32.0,11.0,True,True
3079,3,0,85000.0,1,4.0,35.0,31.0,False,True
3080,1,0,61000.0,0,3.0,32.0,4.0,True,True
3081,1,1,81000.0,1,8.0,55.0,3.0,True,True
3083,2,1,74000.0,0,3.0,54.0,11.0,True,True
3084,2,1,76000.0,2,3.0,55.0,0.0,False,True
3085,4,0,68000.0,1,4.0,21.0,6.0,True,True
3086,3,0,61000.0,0,3.0,57.0,2.0,False,True
3087,4,1,94000.0,1,8.0,53.0,22.0,False,True
3088,4,0,74000.0,1,6.0,28.0,7.0,False,True
3089,2,1,78000.0,0,8.0,38.0,1.0,True,True
3090,2,0,75000.0,1,6.0,47.0,0.0,True,True
3091,3,0,67000.0,1,3.0,51.0,1.0,True,True
3092,0,0,60000.0,0,1.0,32.0,7.0,True,True
3093,4,0,79000.0,1,6.0,31.0,4.0,False,True
3094,1,1,86000.0,2,9.0,43.0,1.0,True,True
3095,1,1,73000.0,0,5.0,50.0,1.0,True,True
3096,3,0,75000.0,1,6.0,45.0,5.0,True,True
3097,4,1,73000.0,0,1.0,30.0,17.0,True,True
3098,3,0,84000.0,2,10.0,58.0,6.0,True,True
3099,0,0,92000.0,2,4.0,47.0,36.0,False,True
3100,3,0,76000.0,1,6.0,30.0,0.0,False,True
3101,2,0,69000.0,2,4.0,45.0,7.0,False,True
3102,4,0,75000.0,0,4.0,55.0,13.0,True,True
3103,0,1,84000.0,1,6.0,52.0,28.0,False,True
3104,0,1,67000.0,0,1.0,60.0,5.0,True,True
3105,0,1,103000.0,2,9.0,42.0,30.0,True,True
3106,2,0,74000.0,0,8.0,44.0,14.0,False,True
3107,3,0,74000.0,1,3.0,48.0,10.0,True,True
3108,2,1,74000.0,0,4.0,35.0,15.0,True,True
3110,2,0,94000.0,1,9.0,33.0,35.0,True,True
3112,0,1,84000.0,1,7.0,32.0,5.0,False,True
3113,0,1,75000.0,0,7.0,24.0,10.0,True,True
3114,1,1,73000.0,0,6.0,34.0,4.0,False,True
3115,1,0,60000.0,0,2.0,28.0,1.0,False,True
3116,4,1,84000.0,0,4.0,52.0,26.0,True,True
3117,1,0,78000.0,0,5.0,22.0,32.0,False,True
3118,2,1,0.0,0,8.0,26.0,9.0,True,True
3119,4,0,73000.0,0,7.0,33.0,13.0,False,True
3120,3,0,77000.0,0,8.0,29.0,19.0,False,True
3121,0,0,79000.0,0,9.0,22.0,2.0,True,True
3122,4,0,82000.0,2,9.0,42.0,1.0,True,True
3123,2,1,84000.0,1,10.0,43.0,7.0,False,True
3124,4,1,77000.0,1,6.0,31.0,13.0,False,True
3125,2,0,79000.0,1,4.0,41.0,18.0,True,True
3126,3,0,91000.0,2,8.0,44.0,-18.0,False,True
3127,0,0,83000.0,2,4.0,44.0,-19.0,True,True
3128,1,1,66000.0,0,1.0,30.0,0.0,True,True
3129,0,1,79000.0,0,7.0,38.0,24.0,False,True
3130,2,0,65000.0,0,1.0,45.0,12.0,False,True
3131,4,1,72000.0,1,1.0,37.0,-4.0,True,True
3132,2,1,63000.0,0,1.0,37.0,10.0,False,True
3134,0,0,75000.0,1,7.0,29.0,2.0,True,True
3135,3,1,84000.0,1,7.0,38.0,1.0,True,True
3136,4,0,71000.0,0,6.0,24.0,17.0,False,True
3138,2,0,79000.0,1,8.0,50.0,8.0,True,True
3139,3,0,89000.0,2,9.0,57.0,14.0,True,True
3140,2,0,75000.0,1,5.0,24.0,0.0,True,True
3141,3,0,72000.0,1,7.0,45.0,2.0,False,True
3142,3,1,0.0,2,5.0,37.0,8.0,True,True
3143,0,1,86000.0,1,10.0,28.0,7.0,True,True
3144,4,0,91000.0,2,10.0,29.0,6.0,True,True
3145,1,0,76000.0,1,5.0,26.0,10.0,False,True
3146,0,0,57000.0,0,1.0,31.0,5.0,True,True
3147,4,0,63000.0,0,4.0,26.0,0.0,True,True
3148,1,1,64000.0,0,2.0,30.0,9.0,True,True
3149,0,1,68000.0,1,4.0,30.0,3.0,False,True
3150,1,0,0.0,0,7.0,40.0,22.0,True,True
3151,0,0,80000.0,1,8.0,42.0,4.0,True,True
3152,4,0,84000.0,1,10.0,43.0,13.0,False,True
3153,3,0,86000.0,2,2.0,48.0,32.0,True,True
3154,3,0,67000.0,0,6.0,60.0,0.0,False,True
3155,3,1,83000.0,1,10.0,52.0,4.0,True,True
3156,1,1,86000.0,1,10.0,53.0,5.0,True,True
3157,0,1,81000.0,2,8.0,56.0,1.0,False,True
3158,1,1,93000.0,2,8.0,57.0,16.0,False,True
3159,4,1,80000.0,0,9.0,44.0,6.0,True,True
3160,2,0,74000.0,1,3.0,44.0,24.0,False,True
3161,0,1,69000.0,1,2.0,56.0,2.0,False,True
3162,0,0,69000.0,0,5.0,37.0,8.0,False,True
3163,2,0,83000.0,1,10.0,45.0,4.0,False,True
3164,2,1,102000.0,2,8.0,37.0,29.0,False,True
3165,1,0,79000.0,0,8.0,46.0,13.0,True,True
3166,0,0,76000.0,1,7.0,33.0,16.0,True,True
3167,0,1,94000.0,2,10.0,23.0,1.0,True,True
3168,0,0,85000.0,2,9.0,54.0,6.0,True,True
3169,1,0,66000.0,0,5.0,43.0,6.0,True,True
3170,0,0,83000.0,2,6.0,27.0,9.0,True,True
3171,2,0,73000.0,0,5.0,36.0,8.0,False,True
3172,1,1,82000.0,0,10.0,51.0,2.0,True,True
3173,1,0,71000.0,0,8.0,28.0,0.0,True,True
3174,3,1,85000.0,2,4.0,55.0,23.0,False,True
3175,2,1,89000.0,0,1.0,24.0,41.0,False,True
3176,0,0,78000.0,0,8.0,54.0,-14.0,False,True
3177,3,1,98000.0,2,7.0,32.0,28.0,False,True
3178,0,0,82000.0,2,5.0,42.0,19.0,False,True
3179,0,1,0.0,0,10.0,45.0,3.0,True,True
3180,1,1,71000.0,1,4.0,39.0,3.0,True,True
3181,2,1,88000.0,2,5.0,39.0,29.0,True,True
3182,0,0,68000.0,1,3.0,56.0,3.0,False,True
3183,1,1,90000.0,2,9.0,58.0,0.0,True,True
3184,3,1,95000.0,1,9.0,37.0,25.0,True,True
3185,3,0,80000.0,2,6.0,27.0,2.0,True,True
3186,2,0,63000.0,0,1.0,30.0,7.0,False,True
3187,3,0,81000.0,0,8.0,30.0,22.0,False,True
3188,0,0,81000.0,2,6.0,32.0,5.0,True,True
3189,3,0,68000.0,0,5.0,20.0,6.0,True,True
3190,1,0,65000.0,1,1.0,26.0,2.0,True,True
3191,0,1,89000.0,2,5.0,51.0,22.0,True,True
3192,2,0,0.0,1,10.0,45.0,7.0,False,True
3194,4,1,74000.0,0,3.0,41.0,25.0,False,True
3195,2,0,81000.0,0,10.0,57.0,8.0,False,True
3196,3,1,82000.0,2,7.0,40.0,0.0,False,True
